destination_name;total_reviews;destination_rating;review_date;review_rating;review_header;review_author;review_text
Disney Springs - Orlando;12653;45;16 de outubro de 2014;5;Local espetacular;Alexandre A;Ótimo local, com lojas, restaurantes, bares, um passeio de balão imperdível e preços compatíveis com os serviços. Lá está a maior loja da Disney.
Disney Springs - Orlando;12653;45;16 de outubro de 2014;5;Lugar muito bom para passear a noite;Silene B;Em downtown Disney encontramos restaurantes como o T-REX, sorveterias, lanchonetes. Lojas como a da Disney e da Lego. Muito bom para passear a noite com as crianças.
Disney Springs - Orlando;12653;45;16 de outubro de 2014;5;Deve Ir!;Kleiber_Junior;Não diria imperdível ainda, downtown passa por reformas, e os desvios de um lado para o outro são longos e estressantes. Muitos restaurantes, esses imperdíveis, cada um com tua particularidade. Vistas maravilhosas, diversas lojas de presentes, inclusive a que tem a maior variedade dos parques da Disney. É onde se localiza o espetáculo fixo do cirque du soleil, enfim, o que fazer não ira faltar!
Disney Springs - Orlando;12653;45;16 de outubro de 2014;5;Muito Bom;aimfrecife;É de graça, com estacionamento gratuito. Consegui pegar internet se fio, mas não sei se eram das lojas ou do próprio ambiente. Recomendo ir no fim da tarde.
Disney Springs - Orlando;12653;45;13 de outubro de 2014;4;Adoro ir lá!;vanps;Foi a terceira vez que estive lá e continuo adorando esse passeio. Tem lojas muito bacanas (são as maiores lojas da Disney e da Lego que eu já vi na vida), restaurantes, shows (House of Blues, Cirque du Soleil, etc), e fica a beira de um lago que tem um CLIMA muito legal. Embora esteja sempre muito cheio, eu faço questão de ir pelo menos duas noites para lá. É um lugar muito legal para passear com as crianças ou mesmo ir de casalzinho. Se o seu orçamento estiver tranquilo, escolha um dos restaurantes mais refinados, como o Fultons Crab House (uns 40 a 50 dólares por pessoa). Se estiver mais econômico, eu sugiro o Fish and Chips do Cookes of Dublin (uma delícia!) ou a versão expressa do Wolfgang Puck, onde você consegue comer gastando uns 20 dólares por pessoa.
Disney Springs - Orlando;12653;45;11 de outubro de 2014;5;Animado fim do dia;Sandra D;Muito animado,tem vários restaurantes e lojas e animação para as crianças,perfeito para fim de tarde e a noite,claro nos dias em que não estiver nos parques
Disney Springs - Orlando;12653;45;8 de outubro de 2014;5;Não perca a oportunidade de ir;Helena T;Lugar da maior loja Disney do mundo e de incríveis construções de Lego – Só por isso já vale a pena uma noite lá! Recomendo ir a noite pois não precisa ir de dia apesar de ficar aberto também. Tem também o Cirque du Solei (pago a parte) e o House of Blues (bar, balada e casa de shows), além de inúmeras outras lojas e os restaurantes imperdíveis que mencionei acima. O estacionamento é de grátis!
Disney Springs - Orlando;12653;45;7 de outubro de 2014;5;Noite Show;Fernanda A;Apesar de estar quase todo em reforma, curtimos bastante. Não ficamos muito, pois estávamos com crianças...
Disney Springs - Orlando;12653;45;7 de outubro de 2014;5;Muito Bom!;paolafmcortes;Cuidado com a Mega loja da Disney, ela pode te deixar louca e consideravelmente mais pobre. Tem o La Nouba, Hollywood Planet e outras coisas ótimas pra curtir!
Disney Springs - Orlando;12653;45;6 de outubro de 2014;4;Downtown Disney;betinhaduarte;Local muito bonito e com muitas opções de lazer, nele estão o Planet Hollywwod, o Cirque de Soleil entre outros bares, restaurantes e muitas lojas.
Disney Springs - Orlando;12653;45;6 de outubro de 2014;5;Legal;dinhoaraguaina;Com a exceção de ser um local bem menor que os parques que você passou o dia todo visitando, é um ótimo local gratuito para você encontrar as pessoas e gastar um pouco nas lojas exclusivas da Disney, com preços bem mais acessíveis que dentro dos parques.
Disney Springs - Orlando;12653;45;4 de outubro de 2014;5;Para entrar no clima!;paulamour_ob;O lugar é muito animado, várias lojas e restaurantes. Estacionamento e entrada grátis, então vamos sempre lá jantar em nossa primeira noite em Orlando. A loja Disney é maior q as dos parques e bem completa. A loja Lego é grande e sortida, e como achei um bloquinho de descontos no hotel, ainda teve 10% off. O restaurante irlandês é lindo e o T-rex imperdível. Recomendo jantar lá pra ir entrando no clima.
Disney Springs - Orlando;12653;45;3 de outubro de 2014;5;Sensacional!!!;Raquel A;Vida noturna após visitar os parques é aqui!!! Várias lojas, restaurantes e atrações!!! Tudo muito lindo!!!! Só reserve muuuuita paciência para encontrar uma vaga na hora de estacionar!!!!
Disney Springs - Orlando;12653;45;2 de outubro de 2014;5;Lugar Maravilhoso;1973Sandro;Downtown Disney é um lugar para relaxar das correrias dos parques e desfrutar de lojas, vistas e restaurantes muito bons (T-Rex por exemplo, Puck´s ou Rainforest). As lojas da Disney são enormes e atendem a todos os gostos. Nesse espaço fica também a Legoland e o Cirque du Soleil. A vista para o lago no final da tarde é incrível. É um lugar que não pode deixar de conhecer.
Disney Springs - Orlando;12653;45;1 de outubro de 2014;5;Visita obrigatória.;sergiolm;É como um shopping, possui uma loja gigantesca de produtos Disney e uma loja fantástica da Lego, além de ótimos restaurantes, como o T-Rex. Lá também fica o Disney Quest, que é o prédio de fliperama da Disney. Lugar pra se ir várias vezes, geralmente após os parques.
Disney Springs - Orlando;12653;45;28 de setembro de 2014;4;Para ir após os parques;1Nicobico;Nova atração da Disney repleta de lojas, restaurantes e vida noturna. Atualmente passando por reforma. Pouquíssimos lugares para estacionar (garagem em construção). Por isso, use transporte da Disney, público ou chegue muito cedo (até as 16 horas) para conseguir estacionar.
Disney Springs - Orlando;12653;45;26 de setembro de 2014;5;Excelente lugar!;Nikyallan;Nas férias em Orlando é um lugar obrigatório. Tem atração para todas as idades. Fica muito bom passar a noite neste excelente centro de atrações. Você não paga nada a mais para visitar o lugar.
Disney Springs - Orlando;12653;45;26 de setembro de 2014;4;para todos os gostos;moliv22;perfeito para passear com a familia e amigos, otimo lugar de compras e muitas atrações. esta em obras mas nada que atrapalhe a diversao
Disney Springs - Orlando;12653;45;24 de setembro de 2014;5;Para todas as idades!;Dayannesml;Ótimo para um passeio noturno, diversão para todas as idades. Não deixe de conhecer o Hard Rock Café e lembre-se que neste restaurante a chip já está inclusa na conta.
Disney Springs - Orlando;12653;45;22 de setembro de 2014;4;Lugar gostoso.;Luiz Otavio M;Adoro este lugar, a loja da disney aqui é simplesmente linda. Infelizmente está com uma obra gigantesca, devido a isso muitos tapumes e aquela sensação de magia fica um pouco perdida. Mas ainda assim recomendo.
Disney Springs - Orlando;12653;45;22 de setembro de 2014;5;Bacana;tamaradan;É um lugar muito bonito e gostoso. Tem varias opções para comer. Tem a loja da disney que os preços são os mesmos do parque. E o entardecer é maravilhoso.
Disney Springs - Orlando;12653;45;22 de setembro de 2014;5;Final de tarde ou noite!;Shalimar D;Tem algumas lojas bares e restaurantes. É onde fica o circo do soleil também. A noite geralmente tem bandinhas tocando música ao vivo em algum lugar de lá. Indico muito o irish pub que tem lá! Super animado e comida boa assim como o preço. Com crianca (ou não RS) indico o restaurante do t rex. E para um jantar mais elaborado o Fultons (em um barco). O house of blues parece legal também mas nunca fui.. Costumo ir a noite logo depois de um dia no parque ou no shopping.
Disney Springs - Orlando;12653;45;22 de setembro de 2014;4;Vai ficar melhor quando terminar a reforma;ErikaPegado;Sempre gosto de lá. Esta última vez que fui estava em reforma ,que se estenderá até o fim do ano , se não me engano o que gera um certo desconforto estou curiosa como ficarão os novos ambientes .
Disney Springs - Orlando;12653;45;20 de setembro de 2014;5;Excelente passeio;FabianoMachado;Apesar de estar com muita obra em ago/2014, Downtown Disney abriga ótimas opções de divertimento. Restaurantes e lojas para passar várias horas. Lego, T-Rex, Planet Hollywood, etc. Imperdível
Disney Springs - Orlando;12653;45;19 de setembro de 2014;4;Entretenimento e compras;Carlos C;Local de bons restaurantes e ótimas lojas a world of Disney e gigante e tem ótimos preços estava muito cheia o dia em que fomos e dificultou um pouco nossas compras mas pelo ótimo preço valeu a pena
Disney Springs - Orlando;12653;45;17 de setembro de 2014;4;Muito pratico;Luciano S;Para quem fica nos hoteis da disney como ficamos downtown é otimo. Transporte gratuito e com muitos horarios, boas opçoes de refeićoes e comidas e bela paisagem a beira do lago. Fomos várias vezes e paraquem nao gosta de madrugadas a diversão de final de tarde é otima.
Disney Springs - Orlando;12653;45;15 de setembro de 2014;3;Cuidado com os horários!;Jaci C;Por toda a Disney dizem que o Downtown fica aberto até de madrugada, para todo mundo poder aproveitar depois de visitar os parques. Infelizmente, preciso dizer: é mentira!. Não dá pra querer ficar até o encerramento do Magic Kingdom (quando fui, com show até às 22h30) e ir até o Downtown. Quando o show termina, as lojas já estão fechadas. Se sair no horário do encerramento dos brinquedos, às 20h, o tempo também é curto, já que o Downtown é um tanto longe.. Os restaurantes também não duram até muito tarde, quando as lojas fecham também o fazem a maioria dos restaurantes. O que continua aberto é o pub irlandês, o Planet Hollywood, e alguma possível baladinha, mas todos esses requerem uma pernada razoável do ponto do ônibus interno (ou até do estacionamento para quem prefere ir de carro).. Mais vale pegar um fim de tarde para conhecer a área do que arriscar o fim de noite.
Disney Springs - Orlando;12653;45;15 de setembro de 2014;4;Um pouco barulhento demais;MarcosLS;Muitos restaurantes, mas todos barulhentos. Não gostei dos Pretzls da Aunt Annie. Geralmente muito saborosos, neste local ficou a desejar. Os cinemas são espetaculares!
Disney Springs - Orlando;12653;45;14 de setembro de 2014;5;Diversão, compras e música;Arthur Jorge d;É um local mágico. A Disney Store possui muitas opções de compra, incluindo itens que vc encontra nos parques ou já esgotados por lá. Restaurantes maravilhosos, atrações musicais e muita diversão.
Disney Springs - Orlando;12653;45;13 de setembro de 2014;4;Muito bonito;ciracarolinag;Ótima opção para passeios a noite. Tem uma loja enorme com produtos Disney e restaurantes bem legais. Vale a pena a visita...
Disney Springs - Orlando;12653;45;10 de setembro de 2014;4;Muito bonito!;Danielle C;O lugar é como um complexo, é bom para quem esqueceu de comprar alguma lembrança Disney! Tem também muitas outras opções de lojas, restaurantes e sorveterias! Quando fomos, havia muita obra, ou seja, ainda vai aumentar!!! Vale a pena conhecer!!
Disney Springs - Orlando;12653;45;10 de setembro de 2014;5;Tem que ir;bianca g;A maior e mais completa loja de produtos disney está aqui, tem de tudo, é possível se perder lá dentro, além da loja de lego e outras várias lojinhas, restaurantes e cinema, tudo nível Disney, ou seja, a melhor qualidade e atendimento
Disney Springs - Orlando;12653;45;9 de setembro de 2014;5;Sensacional;marialuizalopesb;Lugar incrivel, cheio de surpresas que encantam toda a familia. Restaurantes incríveis com gastronomia excelente, deliciosa. AS lojas são lindas com todos os personagens da Disney. Aloja da Lego também é incrivel e a criançada ficam doidas. Só indo pra ver.!!!!! Nota 1000
Disney Springs - Orlando;12653;45;8 de setembro de 2014;4;Centro de compras Disney;Anama768;Tudo o que desejar comprar com a marca Disney se encontra neste lugar . Atualmente está passando por uma grande reforma e poucas atrações abertas.
Disney Springs - Orlando;12653;45;7 de setembro de 2014;3;Passeio agradável;EduMartinho;O Downtown Disney possui diversas lojas para compras, mas o destaque é para a maior loja de produtos Disney. Lá também é possível encontrar bons restaurantes, teatro, cinema etc. Tudo no clima envolvente da Disneylândia. Importante reservar algumas horas para a visita, lembrando-se do protetor solar, boné e água, pois a circulação é ao ar livre.
Disney Springs - Orlando;12653;45;6 de setembro de 2014;5;Passeio a noite;CrisWPOA;Depois dos agitados dias de compras e parques em Orlando é um ótimo passeio para se fazer a noite. Com opções variadas de lojas e restaurantes, agrada tanto ao público jovem quanto às famílias.
Disney Springs - Orlando;12653;45;5 de setembro de 2014;5;adorável;jfusao;Passear em Downtown Disney também foi uma ótima experiencia, além de adquirirmos muitos souvenires tambem desfrutamos de ótimos restaurantes além da vista do lago que é fantastico.
